budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count
80000000,41515,11.187696,11-12-10,201584141,80,5.2,220
80000000,9023,41.670544,24-05-02,122563539,83,7.4,831
80000000,38317,27.46264,06-07-11,169852759,102,5.3,498
80000000,2157,17.455024,03-04-98,136159423,130,5,388
80000000,14462,21.394281,30-07-04,96105964,129,6.2,393
0,161795,0.605645,22-04-98,0,117,8,1
80000000,159824,61.692197,21-09-15,473226958,89,6.7,1497
80000000,49948,14.530946,17-12-99,90874570,74,7,292
80000000,2135,25.978555,04-03-02,123729176,96,5.8,631
90000000,9822,6.643778,25-12-98,0,114,5.9,208
102000000,9705,36.788745,07-06-01,147080413,99,6.1,932
75000000,1656,31.054334,24-10-05,142400065,129,5.9,893
85000000,12159,21.891078,02-10-98,71485043,113,6.8,577
85000000,9678,18.335992,10-11-00,0,90,5.2,438
88000000,4442,40.138009,26-08-05,105316267,118,5.6,818
70000000,75,44.090535,12-12-96,101371017,106,6.1,1509
0,330770,3.300061,14-09-15,0,81,6.4,47
0,9433,20.632673,06-09-97,43312294,117,6.7,349
80000000,19959,36.664991,24-09-09,122444772,89,5.9,1195
80000000,11973,18.26121,24-12-00,34566746,145,6.9,189
80000000,11228,16.681269,06-12-96,159212469,115,5.8,378
80000000,77951,10.088006,18-12-13,126546518,87,5.2,133
44000000,5491,7.89147,10-05-00,21400000,118,3,255
80000000,10715,16.715631,14-11-03,68514844,90,5.6,297
80000000,10197,9.357734,03-12-09,53825515,112,5.1,165
80000000,9562,11.22268,26-11-03,19480739,116,5.4,318
80000000,9922,14.564667,25-12-97,17626234,177,6.1,299
90000000,9447,11.356079,25-11-98,69131860,92,5.2,305
90000000,274854,52.612025,21-10-15,146936910,106,5.7,1316
80000000,8870,13.800656,10-11-00,33463969,106,5.4,267
86000000,9992,27.097932,13-12-06,107944236,94,6,639
0,36970,10.706613,17-10-09,19406406,84,7.3,111
80000000,10077,7.342892,15-05-05,5989640,110,4.8,111
130000000,76649,50.561849,18-02-14,117831631,105,5.2,1267
8000000,293644,0.719996,30-10-15,0,89,5.3,9
60000000,453,59.248437,11-12-01,313542341,135,7.7,3009
45000000,8587,90.457886,23-06-94,788241776,89,8,5376
79000000,72545,40.723459,19-01-12,355692760,94,5.8,1030
78000000,109451,41.247402,26-09-13,248384621,95,6.4,915
78000000,9533,10.083905,29-09-02,209196298,124,6.7,1115
100000000,2023,16.759252,05-03-04,108103450,136,6.5,318
79000000,71880,22.132418,11-11-11,149673788,91,4.1,604
76000000,584,10.520961,05-06-03,236350661,107,6.2,2028
64000000,309809,35.384423,29-07-15,97571250,92,7.6,756
80000000,4858,15.673154,17-08-07,15071514,99,5.7,359
76000000,17711,8.981427,30-06-00,35134820,88,3.9,87
75000000,328111,31.482872,18-06-16,875958308,87,5.9,3462
78000000,8698,47.436675,11-07-03,179265204,110,5.7,1155
76000000,93456,136.886704,25-06-13,970761885,98,7,4637
75000000,602,60.442593,25-06-96,816969268,145,6.7,3260
73000000,330,2.502487,23-05-97,229074524,129,6.2,2487
75000000,953,48.110909,25-05-05,532680671,86,6.6,3237
76000000,9693,35.387874,22-09-06,69959751,109,7.4,2071
75000000,36657,4.66891,13-07-00,296339527,104,6.8,4097
75000000,8909,73.82289,19-06-08,258270008,110,6.4,2528
75000000,9802,51.469576,06-06-96,335062621,136,6.9,1456
80000000,950,85.115058,23-03-06,660940780,91,6.5,2951
75000000,1824,61.437586,13-02-04,196482882,99,6.6,2105
50000000,2976,31.160542,13-07-07,90450008,117,6.5,709
80000000,11026,15.761384,20-08-04,78000586,114,4.7,183
75000000,332,17.561955,23-07-99,0,78,4.3,318
75000000,75656,71.124686,29-05-13,117698894,115,7.3,5487
80000000,38365,38.864027,24-06-10,271430189,102,6,1705
60000000,594,57.753914,17-06-04,219417255,128,7,1910
35000000,15189,13.25753,16-01-09,73034460,100,5.7,202
75000000,11678,13.318744,08-12-00,215663859,124,5.9,283
75000000,6538,18.70031,19-12-07,119000410,102,6.5,338
75000000,10555,47.094369,20-09-04,367275019,90,5.8,1557
70000000,1125,14.486311,25-12-06,154937680,134,6.6,284
53000000,4551,18.61472,04-03-05,95226116,118,5.4,292
70000000,612,29.035222,22-12-05,130358911,164,6.9,696
70000000,9567,27.055085,07-03-03,85632458,121,6.4,573
75000000,37821,23.004607,04-06-10,98159963,100,5.7,772
75000000,203801,48.744209,13-08-15,108145109,116,7.1,2265
80000000,2539,14.209329,17-12-04,55041367,130,5.8,369
75000000,9297,36.368839,21-07-06,140175006,91,6.3,874
75000000,3172,24.353302,12-10-01,67631903,123,6.2,302
55000000,6520,19.143321,07-07-95,127600435,134,5.9,311
75000000,1439,13.327372,16-12-99,0,148,6.4,197
75000000,37958,37.917002,10-11-11,226904017,110,5.7,880
52000000,2026,23.663713,09-03-05,77944725,113,6.2,512
75000000,7450,14.44381,16-06-00,36754634,94,6.3,313
75000000,11375,10.605084,09-06-03,51142659,116,5,166
75000000,9425,11.873856,23-10-98,14567883,99,6.1,221
0,25769,12.708963,04-09-09,5802422,84,5.8,282
75000000,23685,8.098369,23-02-01,5409517,93,4.3,78
45000000,11866,20.374308,17-12-04,21009180,113,5.7,276
75000000,9741,42.006908,13-11-00,248118121,106,6.9,1946
74000000,211672,875.581305,17-06-15,1156730962,91,6.4,4571
82000000,23629,39.127082,24-03-11,89792502,110,5.9,1623
73000000,8688,20.790703,07-08-98,103891409,98,5.8,327
75000000,10153,18.65988,13-02-98,13100000,134,5.8,476
73000000,153518,45.720894,11-05-16,349779543,97,5.9,1022
70000000,8676,21.789615,07-02-08,111231041,112,5.4,444
75000000,20829,20.199057,31-07-09,61458982,146,5.7,390
70000000,4349,26.123705,22-08-07,86658558,110,6.5,513
72500000,9718,12.599836,04-08-06,162966177,116,6.2,491
70000000,10808,13.543053,22-06-01,176104344,87,4.9,410
72000000,197,60.722162,24-05-95,210000000,177,7.7,3336
72000000,25,32.227223,04-11-05,96889998,125,6.6,765
75000000,35,46.875375,25-07-07,527068851,87,6.9,2264
72000000,11086,11.215702,21-12-01,37317558,152,6.6,188
94000000,10477,8.468586,27-04-01,54744738,116,4.5,179
74500000,1997,8.884318,07-04-04,62172050,109,6.9,180
60000000,6947,27.491891,30-07-04,256697520,108,6.2,1071
71000000,3050,21.462935,22-06-98,294456605,85,5.4,686
72000000,2675,28.848187,02-08-02,408247917,106,6.4,1599
150000000,809,47.320801,19-05-04,919838758,93,6.7,2988
120000000,920,82.643036,08-06-06,461983149,117,6.6,3877
70000000,4806,20.230535,30-07-99,309457509,116,5.7,455
70000000,7451,46.217769,09-08-02,277448382,124,5.8,1424
74000000,228165,36.952268,05-02-15,311594032,93,5.8,719
80000000,3595,16.411345,08-11-96,309492681,117,6.4,470
70000000,16869,72.595961,18-08-09,319131050,153,7.9,6430
70000000,879,33.648404,11-12-91,300854823,144,6.6,1532
70000000,1573,57.69847,02-07-90,240031094,124,6.6,1896
80000000,9257,34.052253,08-08-03,116643346,117,5.8,770
68000000,1903,27.299301,10-12-01,203388341,136,6.5,1078
75000000,9697,20.219385,21-07-06,42285169,110,5.3,409
70000000,395,42.957216,12-08-04,171183863,101,5.5,1217
75000000,23398,29.412262,21-12-09,443140005,88,5.4,666
75000000,10590,19.708731,01-03-02,114660784,138,6.7,521
70000000,117263,59.428223,20-03-13,161025640,120,6.2,2981
70000000,200,19.711951,10-12-98,118000000,103,6.3,391
70000000,44943,49.199234,08-03-11,202466756,116,5.5,1448
70000000,587,46.199482,25-12-03,122919055,125,7.6,1994
0,10395,13.758526,17-06-94,0,125,6,216
66000000,57212,29.505574,25-12-11,177584879,146,7,992
70000000,152760,43.873266,24-01-14,154984035,118,5.8,1523
70000000,2756,24.961625,09-08-89,90000098,139,7.1,808
70000000,33909,23.25645,02-09-10,134748021,133,5.8,493
70000000,49017,64.457947,01-10-14,215529201,92,6.2,2389
70000000,9882,20.089933,06-11-98,116672912,116,6,352
70000000,2270,48.032734,09-08-07,135560026,127,7.1,1184
70000000,978,16.92991,12-09-97,131457682,136,7,630
70000000,44564,14.780634,13-01-11,67112664,111,5.2,304
70000000,3132,14.086292,07-06-02,65977295,116,5.4,228
60000000,8814,29.261348,20-10-05,55987321,105,5,609
70000000,8427,13.267631,31-10-02,33561137,97,5.2,269
70000000,52520,58.401204,19-01-12,160112671,88,6.1,1862
75000000,80585,23.515938,13-06-12,59418613,123,6,385
70000000,10592,14.244518,15-02-02,32287044,125,5.9,241
66000000,49021,29.501489,23-09-11,57777106,116,6.1,695
0,11535,9.306253,08-02-02,0,98,3.4,106
70000000,10550,8.37378,20-09-02,19924033,91,4.3,97
70000000,11258,10.930537,16-01-98,19870567,97,5.5,179
75000000,12610,10.54544,07-08-01,13596911,95,5.9,228
70000000,59981,6.682006,13-06-13,18662027,88,5.9,43
70000000,201088,46.832372,13-01-15,17752940,133,5.1,826
70000000,5137,24.664776,17-09-04,57958696,107,5.7,439
70000000,3093,13.483387,29-03-06,38629478,114,4.6,180
50000000,107846,44.478043,09-10-13,122915111,115,6.7,1659
70000000,188207,25.020428,10-01-14,61279452,99,4.4,533
68000000,4614,22.392544,31-05-02,193000000,124,5.9,437
68000000,24021,107.069763,23-06-10,698491347,124,5.8,2301
68000000,11371,22.572323,13-07-01,71069884,124,6.7,423
69000000,20352,113.858273,08-07-10,543513985,95,7.1,6478
60000000,11517,10.004564,21-11-95,35431113,103,5.4,222
68000000,214756,68.734513,25-06-15,217022588,115,6.2,2463
70000000,26428,18.888806,17-05-09,39041505,127,6.9,395
68000000,9824,12.948627,06-08-99,29762011,121,5.7,250
36000000,48988,27.11589,25-02-11,83160734,105,5.4,611
90000000,9008,26.153669,28-10-99,60289912,157,7.3,481
80000000,300673,28.223664,25-01-16,52099090,114,6.3,588
70000000,12113,37.507136,10-10-08,113280098,128,6.5,895
69000000,38778,11.023691,30-07-10,86387857,114,5.5,531
69000000,72331,38.634767,20-06-12,112265139,94,5.5,1269
66000000,1844,25.877794,29-04-99,212404396,112,6,602
66000000,846,18.59991,19-06-98,189198313,121,6.6,488
67000000,9703,12.282911,19-04-07,25303038,102,5,207
70000000,857,76.041867,24-07-98,481840909,169,7.9,5048
66000000,136797,54.81489,13-03-14,203277636,130,6.1,1520
70000000,3981,31.39165,15-12-00,374111707,127,6.1,992
59000000,425,99.561972,10-03-02,383257136,81,7.1,3857
68000000,6171,26.792794,21-03-03,75715436,136,5.3,567
65000000,72976,36.307296,09-11-12,275293450,149,6.7,1429
63000000,603,104.309993,30-03-99,463517383,136,7.9,8907
52000000,568,68.140214,30-06-95,355237933,140,7.3,1599
65000000,9021,14.646884,31-10-02,172855065,104,5.5,297
61000000,82695,48.356214,18-12-12,441809770,157,7.1,1884
65000000,9489,28.540267,17-12-98,250821495,119,6.3,838
65000000,12133,22.977983,25-07-08,128107642,98,6.5,1062
95000000,9342,31.086791,16-07-98,250288523,136,6.3,1183
65000000,41733,43.865294,04-11-10,211780824,95,6.2,1685
65000000,227306,43.055253,25-12-14,163442937,137,7.3,1400
65000000,5551,15.772081,31-07-00,128884132,130,6.3,403
70000000,9350,26.19909,28-05-93,255000211,112,6.1,588
50000000,9208,22.769108,09-02-96,150270147,108,5.7,453
65000000,4244,18.281798,07-07-00,69700000,104,6,238
63000000,1852,24.697533,09-08-06,162945894,128,5.9,447
65000000,11820,19.718544,19-12-03,0,117,6.5,393
65000000,76493,31.349143,15-05-12,179379533,83,5.9,1743
65000000,345,27.870312,14-07-99,162091208,159,7.1,1234
65000000,196867,33.439187,19-12-14,133821816,119,6,466
50100000,256591,59.634029,25-02-15,153962963,105,6.7,2542
65000000,59962,38.994297,14-02-12,156974557,103,5.9,1389
65000000,36648,49.660055,08-12-04,128905366,123,5.7,1252
4200000,1880,11.743085,10-08-84,38376497,114,6.4,215
65000000,9440,9.110247,20-03-98,0,143,6.1,94
65000000,71679,6.227675,12-09-12,240159255,95,5.6,1600
45000000,10483,42.57877,22-08-08,73762516,105,6,1175
65000000,11412,15.858629,11-10-96,89456761,120,6.5,314
65000000,11983,14.866901,08-12-00,0,135,6,208
65000000,6795,15.194239,06-11-05,64321501,101,6.1,779
63000000,550,146.757391,15-10-99,100853753,139,8.3,9413
65000000,11170,8.629665,12-12-06,43545364,124,6.7,186
65000000,9292,16.803457,23-05-91,17218080,100,5.4,269
65000000,10783,2.952595,27-10-00,0,105,4.9,52
65000000,100241,31.324734,22-01-14,71154592,92,5,687
50000000,257,20.415572,23-09-05,42093706,130,6.7,274
43000000,9947,28.613892,13-01-05,56681566,97,4.8,575
65000000,189,85.428395,20-08-14,39407616,102,6.3,1286
64000000,12618,4.137237,08-10-99,74608570,133,5.3,63
55000000,253412,60.246978,10-09-15,203427584,121,6.7,1772
50000000,1427,42.551902,13-09-06,132180323,147,7.1,1165
63000000,818,40.137264,26-07-02,296655431,94,5.9,979
65000000,16577,24.857079,15-10-09,44091067,94,6.1,409
63000000,329,40.413191,11-06-93,920100000,127,7.6,4856
63000000,12160,13.859307,24-06-94,25052000,191,6.5,202
62000000,9331,18.832471,03-08-94,215887717,141,6.4,386
65000000,300168,9.568884,19-02-15,121545703,127,5.9,145
64000000,9072,12.421504,31-08-06,101595121,98,5.3,261
62000000,3536,18.096884,20-04-00,127666415,116,6.1,340
62000000,9087,11.056763,17-11-95,107879496,106,6.5,195
62000000,12177,13.218008,20-06-08,41819064,87,4.3,242
62000000,12138,11.262655,23-02-01,18720175,125,5.8,178
44000000,273248,68.717016,25-12-15,155760117,167,7.6,4274
53000000,9955,19.412028,30-03-07,0,93,5.9,569
63000000,50359,16.791058,30-03-11,183953723,95,5.5,331
65000000,1271,65.197968,09-12-06,422610419,117,7,4997
80000000,693,32.829538,22-12-04,516642939,115,6.1,1373
60000000,14306,30.951203,25-12-08,244082376,115,6.9,1343
60000000,497,103.698022,10-12-99,284600000,189,8.2,4048
0,11199,31.719463,02-03-07,253625427,100,5.6,648
150000000,9982,47.973995,04-11-05,314432665,81,5.6,944
61000000,210577,143.041543,01-10-14,369330363,145,7.9,5862
60000000,2501,86.476817,14-06-02,214034224,119,7.3,3583
58000000,710,59.824565,16-11-95,352194034,130,6.6,1174
60000000,2275,18.345613,18-06-99,149705852,116,6.1,205
60000000,37165,56.488027,04-06-98,264118201,103,7.8,4537
70000000,9837,29.464852,15-12-98,218613188,99,6.8,817
60000000,10708,18.106021,03-05-03,164433867,92,5.6,506
61000000,136400,42.881415,02-08-13,131940411,109,6.6,1589
60000000,10992,18.735024,04-07-01,93375151,87,5,352
60000000,9654,62.766854,30-05-03,176070171,110,6.6,1919
60000000,2642,24.153567,19-12-02,93354918,101,5.9,487
60000000,8916,41.515702,02-10-98,171757863,83,6,1272
70000000,19899,26.676487,19-09-09,171844840,113,5.3,588
60000000,2119,16.278022,27-06-90,157920733,107,5.9,353
60000000,9641,18.831023,21-12-05,129181830,94,5.7,526
61000000,294254,113.161483,09-09-15,311256926,132,6.4,3040
60000000,38167,28.800112,12-08-10,204594016,133,5.8,636
60000000,5994,19.705489,12-12-00,0,125,6.5,521
58000000,39514,41.430245,13-10-10,71664962,111,6.6,2808
55000000,9563,23.127561,16-12-99,100230832,163,6.8,422
60000000,547,12.867352,14-05-98,186883563,170,6.7,292
65000000,1538,44.815022,04-08-04,217764291,120,7,1451
60000000,9334,37.537093,16-04-02,165333180,92,5.3,779
60000000,11128,10.99991,01-10-04,74541707,115,6.2,207
60000000,75780,56.868399,20-12-12,218340595,130,6.3,2998
60000000,8914,22.991269,28-07-99,73648228,105,5.6,604
60000000,13576,15.798622,28-10-09,0,111,6.7,247
60000000,39538,38.820858,08-09-11,137551594,106,6.2,1325
0,10628,10.292864,17-01-03,0,89,4.3,203
60000000,14836,51.146047,05-02-09,124596398,100,7.3,1386
60000000,8645,20.501582,11-06-08,163403799,91,4.9,950
70000000,9509,45.299089,23-04-04,130293714,146,7.3,1553
50000000,10067,4.280619,09-03-06,61112916,98,4.5,137
60000000,9384,28.848842,05-03-04,170268750,101,5.6,644
60000000,9279,22.501041,15-11-96,129832389,89,5.5,575
66000000,1487,47.479755,02-04-04,99318987,122,6.5,2225
70000000,9422,10.147321,05-03-98,56702901,115,6.1,109
60000000,77174,39.539045,03-08-12,107139399,90,6.7,789
60000000,4824,19.747459,14-11-97,159330280,124,6.1,527
60000000,9620,29.018826,25-12-03,96269812,119,5.9,581
60000000,9302,4.801849,01-03-96,0,119,5.9,50
60000000,10199,16.493576,19-12-08,50877145,93,5.8,258
0,10771,21.549232,27-09-02,0,98,5.3,483
60000000,3512,13.080725,13-07-95,104324083,100,5.6,210
60000000,137094,42.538258,15-01-14,50549107,105,5.9,1173
60000000,274479,29.876507,24-12-15,101134059,124,6.4,1581
60000000,267860,61.849521,02-03-16,205754447,99,5.8,1621
70000000,8078,37.44963,12-11-97,162000000,109,5.9,1365
61000000,7485,37.378081,22-03-07,95696996,124,6.9,1462
60000000,170687,30.656345,10-09-14,108255770,97,6.6,668
75000000,6435,15.142701,16-10-98,46683377,104,6.3,338
60000000,137106,59.547928,06-02-14,469160692,100,7.5,3070
0,10040,19.998581,11-03-05,0,115,5.3,425
60000000,6278,27.615108,12-07-02,43061982,101,6,669
60000000,82682,29.041198,10-01-13,105200903,113,6.2,1778
60000000,17610,25.293538,18-06-09,62357900,97,4.6,524
60000000,22954,23.85119,10-12-09,122233971,134,7,1125
60000000,16995,21.685719,17-04-09,87784194,127,6.7,484
78146652,16558,13.630049,19-03-09,60000000,125,5.7,201
65000000,9849,6.80692,11-02-99,36850101,94,5.1,80
60000000,5820,15.352807,19-04-06,77920346,108,5.8,225
70000000,16866,23.661071,19-11-09,104945765,91,5.6,556
60000000,201,21.605533,13-12-02,67312826,117,6.1,479
60000000,11775,22.620125,02-09-03,119940815,100,5.8,391
0,87825,18.587114,21-09-12,0,111,6.6,366
80000000,12201,24.657931,29-01-10,74901339,117,6.2,487
60000000,11015,12.621769,10-01-97,33956608,110,5.8,130
60000000,9932,21.08952,06-12-02,55003135,96,5.7,380
60000000,13389,18.380176,11-09-08,73174566,101,5.9,375
60000000,8838,18.877795,03-04-98,0,111,6,368
60000000,17332,17.299333,24-04-09,31720158,109,6.6,234
80000000,4958,16.848899,02-11-00,39459427,126,6.3,251
60000000,786,21.547446,15-09-00,47383689,122,7.4,797
0,9513,16.930969,15-06-06,141702264,78,5.1,464
60000000,11679,36.689223,27-04-05,71073932,101,4.7,549
60000000,38321,28.350927,05-05-11,78309131,87,5.4,692
60000000,14411,18.815442,02-07-03,26288320,86,6.6,372
60000000,8413,29.787135,15-08-97,26673242,96,6.5,742
60000000,10052,8.927137,22-02-02,52322400,104,6.1,204
50000000,9676,15.213484,15-09-06,49111202,121,5.7,287
60000000,9664,13.155999,22-09-06,17800000,140,6.3,271
72000000,2100,15.433244,19-10-01,27642707,131,7,285
90000000,10384,5.762037,14-01-00,14828081,91,4.9,109
60000000,137321,22.736038,13-02-14,30800231,118,6,487
60000000,123553,45.514031,21-08-13,90565421,130,6.2,1602
60000000,11260,18.676291,08-07-08,50650079,90,5,371
30000000,9009,14.376463,27-06-05,25473093,105,5.3,274
80000000,11374,14.298297,26-03-99,0,122,5.7,166
60000000,2309,27.018886,11-12-08,57490374,106,6,592
60000000,8285,14.84856,25-12-08,39031337,103,4.7,320
60000000,210860,52.417529,21-01-15,30418560,106,5.4,1055
60000000,2312,15.406173,29-11-07,0,127,4.1,224
35000000,9839,6.523472,23-10-03,0,127,6.7,110
68490000,381902,4.72629,22-01-16,193677158,120,6,24
80000000,13922,8.923215,12-08-05,10166502,132,6.8,91
58000000,293660,514.569956,09-02-16,783112979,108,7.4,10995
60000000,9713,9.265672,08-10-98,0,114,4.9,111
58800000,190859,87.53437,11-12-14,542307423,133,7.4,4469
58000000,257445,45.351617,05-08-15,158162788,103,6.2,995
58000000,9007,13.43573,16-09-05,102854431,95,6.5,579
83000000,889,6.248309,28-04-00,59468275,90,4.4,134
63000000,1370,31.294717,24-05-88,189015611,102,5.7,690
58000000,4942,7.739276,24-03-08,41299492,114,5.7,130
60000000,347969,19.694695,11-12-15,0,119,4.9,388
58000000,24438,14.403696,17-12-09,85280250,103,5.1,276
58000000,116741,1.551497,07-06-13,44000000,119,6.1,1658
60000000,35791,2.143764,09-09-10,300228084,97,5.8,1363
58000000,72431,12.29603,19-01-12,50365377,125,5.9,178
57000000,1813,33.8473,17-10-97,152944660,144,7.2,1374
70000000,87428,21.723897,14-06-12,58058367,116,5.5,453
57000000,8840,31.791979,31-05-96,115267375,103,6.4,535
60000000,10589,14.113066,12-11-04,61347797,97,6,226
57000000,71676,48.622278,10-12-11,149217355,95,4.7,1135
57000000,1722,9.061866,17-08-01,62112895,131,5.5,145
56000000,10022,35.4763,04-03-05,113006880,95,5.8,842
56000000,11358,23.438398,02-04-04,57223890,86,6,381
55000000,13,138.133331,06-07-94,677945399,142,8.2,7927
60000000,6477,47.336034,13-12-07,361366633,92,5.5,1177
55000000,1597,29.97224,06-10-00,330444045,108,6.6,1698
55000000,10530,47.845589,14-06-95,346079773,81,6.7,1457
55000000,1924,48.507081,13-12-78,300218018,143,6.9,1022
